SPO#;CP_Bang;CP_GiayPhep;CP_VanChuyen;CP_VatTu;CP_Khac;CP_NhanCong;Total_Cost;ten_loai_bang_hieu;SPO_brand;Request Date;OutletID;Type;Requester;Outlet Name;status_SPO;Signage Class;Supplier;SS/SE;Sales Rep;item_bang_hiflex;item_bat_tha_hiflex;item_canopy;item_hop_den_hiflex;item_led_logo;item_bat_hiflex;item_tranh_dien;item_emblem;item_led;item_bang;item_standard;status_SPO;Area;Region;ASM Approve;SR Accepted Date;Budget;Complete/In progress;ASM Status;Pending At;Warchest/AP
1197;0;550000;0;0;0;0;550000;;;15/01/2026;65016446;New Signage Request;Nguyen Thanh Toi;HUNG 33;Sales Admin Full Checked;Standard;Công Ty TNHH Dịch Vụ Quảng Cáo Mĩ Thi;Ha Le Tien Tai;Nguyen Thanh Toi;0;0;0;0;0;0;0;0;0;0;0;Sales Admin Full Checked;HCM 1;HCM Zone 1;;;100%_LME 2026 - HCM 1_LME 2026 - HCM 1_1_Sales Dept;In progress;In progress;Sale team;AP
1198;10517200;250000;0;925000;0;0;11692200;hop den hiflex 1 mat ngoai troi day du, hop den hiflex 2 mat ngoai troi day du;Tiger;15/01/2026;67712204;New Signage Request;Le Huu Duc;Quan Hoa Sen;Sign Maker Checked Marquette;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Nguyen Quoc Dung;Le Huu Duc;0;0;0;2;0;0;0;0;0;2;2;Sign Maker Checked Marquette;Central 22;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1199;6841800;250000;0;4049000;0;0;11140800;hop den hiflex 1 mat ngoai troi day du;Tiger;15/01/2026;66509670;New Signage Request;Truong Hoang Dong;THICH OC;Sign Maker Checked Marquette;Standard;Hoa Thủy Ngân;TRAN SON DIEN;Truong Hoang Dong;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 20;Mekong Delta 2;;;100%_LME_S20 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1200;1322020;0;0;234000;0;0;1556020;hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;64315943;New Signage Request;Nguyen Dang Son;Quan Thu;Sales Supervisor Verified;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Nguyen Truong Hoang;Nguyen Dang Son;0;0;0;1;0;0;0;0;0;1;1;Sales Supervisor Verified;Da Nang 2;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
1201;1842000;0;0;588000;0;0;2430000;bang hieu hiflex 1 mat ngoai troi;Bivina;15/01/2026;67709325;New Signage Request;Nguyen Thanh Tai;Quan Nhau Gao;Sign Maker Checked Marquette;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Ho Nguyen Van Khoi;Nguyen Thanh Tai;1;0;0;0;0;0;0;0;0;1;1;Sign Maker Checked Marquette;Central 22;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1202;4659600;0;0;891000;0;0;5550600;bang hieu hiflex 1 mat khong gan, hop den hiflex 2 mat khong gan;Tiger;15/01/2026;65033139;New Signage Request;Nguyen Ba Kien;LE QUYEN;Area Sales Manager Approved...;Standard;CTY CP SMART A VIETNAM;Truong Tuan Anh A;Nguyen Ba Kien;1;0;0;1;0;0;0;0;0;2;2;Area Sales Manager Approved...;HCM 6;HCM Zone 3; 17/01/2026;;100%_LME 2026 - HCM 6_LME 2026 - HCM 6_1_Sales Dept;In progress;ASM approve;Sale team;AP
1203;11655000;0;0;852000;0;0;12507000;hop den hiflex 1 mat khong gan;Tiger;15/01/2026;65402946;New Signage Request;Nguyen Ba Kien;YEN PHI;Area Sales Manager Approved...;Standard;CTY CP SMART A VIETNAM;Truong Tuan Anh A;Nguyen Ba Kien;0;0;0;1;0;0;0;0;0;1;1;Area Sales Manager Approved...;HCM 6;HCM Zone 3; 17/01/2026;;100%_LME 2026 - HCM 6_LME 2026 - HCM 6_1_Sales Dept;In progress;ASM approve;Sale team;AP
1204;5194800;0;0;540000;0;0;5734800;hop den hiflex 1 mat khong gan;Tiger;15/01/2026;65023817;New Signage Request;Nguyen Ba Kien;VI DANG;Area Sales Manager Approved...;Standard;CTY CP SMART A VIETNAM;Truong Tuan Anh A;Nguyen Ba Kien;0;0;0;1;0;0;0;0;0;1;1;Area Sales Manager Approved...;HCM 6;HCM Zone 3; 17/01/2026;;100%_LME 2026 - HCM 6_LME 2026 - HCM 6_1_Sales Dept;In progress;ASM approve;Sale team;AP
1205;3151200;0;0;390000;0;0;3541200;bang hieu hiflex 1 mat khong gan;Tiger;15/01/2026;65700158;New Signage Request;Nguyen Ba Kien;TH HONG THAM;Area Sales Manager Approved...;Standard;CTY CP SMART A VIETNAM;Truong Tuan Anh A;Nguyen Ba Kien;1;0;0;0;0;0;0;0;0;1;1;Area Sales Manager Approved...;HCM 6;HCM Zone 3; 17/01/2026;;100%_LME 2026 - HCM 6_LME 2026 - HCM 6_1_Sales Dept;In progress;ASM approve;Sale team;AP
1206;6660000;0;0;4606000;0;0;11266000;hop den hiflex 1 mat khong gan;Tiger;15/01/2026;65728018;New Signage Request;Nguyen Ba Kien;Thanh Huong;Area Sales Manager Approved...;Standard;CTY CP SMART A VIETNAM;Truong Tuan Anh A;Nguyen Ba Kien;0;0;1;1;0;0;0;0;0;2;2;Area Sales Manager Approved...;HCM 6;HCM Zone 3; 17/01/2026;;100%_LME 2026 - HCM 6_LME 2026 - HCM 6_1_Sales Dept;In progress;ASM approve;Sale team;AP
1207;0;0;0;0;800000;0;800000;;;15/01/2026;65028271;New Signage Request;Nguyen Duc Manh;OC LIEN;Sales Admin Full Checked;Premium;Công Ty TNHH Dịch Vụ Quảng Cáo Mĩ Thi;Ha Le Tien Tai;Nguyen Duc Manh;0;0;0;0;0;0;0;0;0;0;0;Sales Admin Full Checked;HCM 1;HCM Zone 1;;;100%_LME 2026 - HCM 1_LME 2026 - HCM 1_1_Sales Dept;In progress;In progress;Sale team;AP
1208;10164960;250000;0;468000;0;0;10882960;hop den hiflex 1 mat ngoai troi day du;Larue;15/01/2026;66906314;New Signage Request;Luu Hoang Duy;QUAN 126;Sales Rep Submitted;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN VAN TUAN;Luu Hoang Duy;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Submitted;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1209;4344000;250000;0;234000;0;0;4828000;hop den hiflex 1 mat ngoai troi day du;Larue;15/01/2026;66901933;New Signage Request;Luu Hoang Duy;NAM DAO;Sales Rep Submitted;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN VAN TUAN;Luu Hoang Duy;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Submitted;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1210;0;250000;0;1854900;0;0;2104900;;Larue;15/01/2026;66900168;New Signage Request;Luu Hoang Duy;TH THANH DANH;Sales Rep Submitted;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN VAN TUAN;Luu Hoang Duy;0;0;0;0;0;1;0;0;0;1;1;Sales Rep Submitted;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1211;1473600;250000;0;704400;0;0;2428000;bang hieu hiflex 1 mat ngoai troi;Tiger;15/01/2026;66806015;New Signage Request;PHUNG THE ANH;CHI THUY;Sign Maker Checked Marquette;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;LE PHAT QUANG VINH;PHUNG THE ANH;1;0;0;0;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 17;Mekong Delta 3;;;100%_BUDGET 2026_CY 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1212;0;250000;0;916000;0;0;1166000;;Larue;15/01/2026;66950455;New Signage Request;Luu Hoang Duy;THAI ANH (BAO THANH);Sales Rep Submitted;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN VAN TUAN;Luu Hoang Duy;0;0;0;0;0;1;0;0;0;1;1;Sales Rep Submitted;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1213;4171600;250000;0;1706400;0;0;6128000;bang hieu hiflex 1 mat ngoai troi, hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;66901240;New Signage Request;Luu Hoang Duy;MY HONG;Sales Rep Submitted;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN VAN TUAN;Luu Hoang Duy;1;0;0;1;0;0;0;0;0;2;2;Sales Rep Submitted;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1214;2698000;250000;0;1002000;0;0;3950000;hop den hiflex 2 mat ngoai troi day du;Bivina;15/01/2026;66854832;New Signage Request;PHUNG THE ANH;NAM THAM;Sign Maker Checked Marquette;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;LE PHAT QUANG VINH;PHUNG THE ANH;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 17;Mekong Delta 3;;;100%_BUDGET 2026_CY 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1215;0;250000;0;7786600;0;0;8036600;;Tiger;15/01/2026;66901117;New Signage Request;Luu Hoang Duy;LAU DE SAI GON;Sales Rep Submitted;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN VAN TUAN;Luu Hoang Duy;0;0;0;0;0;1;0;0;0;1;1;Sales Rep Submitted;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1216;0;250000;0;7786600;0;0;8036600;;Tiger;15/01/2026;66902812;New Signage Request;Luu Hoang Duy;VO THANG DAU 1;Sales Rep Submitted;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN VAN TUAN;Luu Hoang Duy;0;0;0;0;0;1;0;0;0;1;1;Sales Rep Submitted;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1217;1842000;250000;0;1419000;0;0;3511000;bang hieu hiflex 1 mat ngoai troi;Larue;15/01/2026;64304720;New Signage Request;Tran Duy Phap;CO LAN (DSM);Sales Rep Submitted;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Nguyen Van Toan;Tran Duy Phap;1;0;0;0;0;0;0;0;0;1;1;Sales Rep Submitted;Da Nang 2;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
1218;1322020;0;0;280500;0;0;1602520;hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;64304761;New Signage Request;Tran Duy Phap;CHI VY (DSM);Sales Rep Submitted;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Nguyen Van Toan;Tran Duy Phap;0;0;1;1;0;0;0;0;0;2;2;Sales Rep Submitted;Da Nang 2;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
1219;0;250000;0;1145000;0;0;1395000;;Heineken;15/01/2026;69218726;New Signage Request;NGUYEN QUOC CUONG;YEN OANH (DSM);Sales Supervisor Verified;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;NGUYEN QUOC CUONG;0;0;0;0;0;1;0;0;0;1;1;Sales Supervisor Verified;Quang Nam 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
1220;945560;250000;0;613840;0;0;1809400;bang hieu hiflex 1 mat ngoai troi;Larue;15/01/2026;64311746;New Signage Request;Nguyen Anh Van;TH UT UT;Sales Rep Submitted;Standard;Công ty TNHH MTV QC và trang trí nội ngoại thất Ngọc Lý;Phi Ngoc Huy;Nguyen Anh Van;1;0;0;0;0;0;0;0;0;1;1;Sales Rep Submitted;Da Nang 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
1221;1535000;250000;0;802000;0;0;2587000;bang hieu hiflex 1 mat ngoai troi;Larue;15/01/2026;64353017;New Signage Request;Nguyen Anh Van;TH C.TRINH;Sales Rep Submitted;Standard;Công ty TNHH MTV QC và trang trí nội ngoại thất Ngọc Lý;Phi Ngoc Huy;Nguyen Anh Van;1;0;0;0;0;0;0;0;0;1;1;Sales Rep Submitted;Da Nang 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
1222;568500;0;0;276000;0;0;844500;bang hieu hiflex 2 mat ngoai troi;Larue;15/01/2026;64350700;New Signage Request;Nguyen Anh Van;TH NGUYEN (DSM);Sales Rep Submitted;Standard;Công ty TNHH MTV QC và trang trí nội ngoại thất Ngọc Lý;Phi Ngoc Huy;Nguyen Anh Van;1;0;0;0;0;0;0;0;0;1;1;Sales Rep Submitted;Da Nang 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
1223;2698000;250000;0;120000;0;0;3068000;hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;66302026;New Signage Request;Doan Minh Hieu;DIEM HUYNH;Sales Rep Submitted;Standard;Hoa Thủy Ngân;NGUYEN KIM PHUC;Doan Minh Hieu;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Submitted;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1224;18000000;250000;0;0;0;0;18250000;led logo doc_ngoai troi_size 1.5:3.0_heineken;Heineken;15/01/2026;67712163;New Signage Request;Tran Huu Dat;HOA HOA;Sign Maker Checked Marquette;Premium;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Nguyen Le Anh Thai;Tran Huu Dat;0;0;0;0;1;0;0;0;1;1;0;Sign Maker Checked Marquette;Central 22;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1225;4540000;250000;0;532800;0;0;5322800;bang hieu hiflex 1 mat ngoai troi, hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;66357031;New Signage Request;Doan Minh Hieu;MINH LUAN;Sales Rep Submitted;Standard;Hoa Thủy Ngân;NGUYEN KIM PHUC;Doan Minh Hieu;1;0;0;1;0;0;0;0;0;2;2;Sales Rep Submitted;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1226;0;250000;0;2516400;0;0;2766400;;Tiger;15/01/2026;64709020;New Signage Request;Pham Minh Cuong;LINH VO 2;Sales Rep Submitted;Premium;CÔNG TY TNHH ĐẦU TƯ TÍN NHÂN;Nguyen Trung Truc;Pham Minh Cuong;0;0;0;0;0;1;0;0;0;1;1;Sales Rep Submitted;Central 12;Central Highlands;;;100%_HL - C12 - LME - CY26_C12 - LME - CY26_1_Sales Dept;In progress;In progress;Sale team;AP
1227;27500000;0;0;420000;0;0;27920000;led logo_ngoai troi_phien ban 2025_size 1.0:3.0_tiger;Tiger;15/01/2026;63244186;New Signage Request;Nguyen Tien Thinh;KOK PARADISE KTV;Sign Maker Checked Marquette;Premium;CTY TNHH QUẢNG CÁO VÀ THƯƠNG MẠI TÂN HÀ THÀNH;Dao Van Hai;Nguyen Tien Thinh;0;0;0;0;1;0;0;0;1;1;0;Sign Maker Checked Marquette;Modern On Trade 6;MONT Central_North;;;;;;;
1228;59000000;250000;0;28150293;0;0;87400293;led logo_ngoai troi_phien ban 2025_size 1.5:4.5_tiger;Tiger;15/01/2026;66210184;New Signage Request;Vo Chi Trung;NHA HANG HOA LU;Area Sales Manager Approved...;Premium;Hoa Thủy Ngân;Nguyen Hoang Liem;Vo Chi Trung;0;0;0;1;1;0;0;0;1;2;1;Area Sales Manager Approved...;South 6;Mekong Delta 1; 16/01/2026;;100%_LME_S6-LME 2026_1_Sales Dept;In progress;ASM approve;Sale team;AP
1229;1657800;250000;0;409500;0;0;2317300;bang hieu hiflex 1 mat ngoai troi;Larue;15/01/2026;66309634;New Signage Request;NGUYEN TRONG NHAN (TG);SAU DIEU;Sales Rep Submitted;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;DUONG CHI CUONG;NGUYEN TRONG NHAN (TG);1;0;0;0;0;0;0;0;0;1;1;Sales Rep Submitted;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1230;2763000;250000;0;772200;0;0;3785200;bang hieu hiflex 1 mat ngoai troi;Tiger;15/01/2026;66306112;New Signage Request;NGUYEN TRONG NHAN (TG);PHUONG THAO;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;DUONG CHI CUONG;NGUYEN TRONG NHAN (TG);1;0;0;0;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1231;1289400;250000;0;331500;0;0;1870900;bang hieu hiflex 1 mat ngoai troi;Larue;15/01/2026;66354052;New Signage Request;NGUYEN TRONG NHAN (TG);LAN VY;Sales Rep Submitted;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;DUONG CHI CUONG;NGUYEN TRONG NHAN (TG);1;0;0;0;0;0;0;0;0;1;1;Sales Rep Submitted;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1232;9214000;250000;0;3231000;0;0;12695000;hop den hiflex 1 mat ngoai troi day du, hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;66509895;New Signage Request;VO LAM THANH  TUNG;GA VUON 2;Sign Maker Checked Marquette;Standard;Hoa Thủy Ngân;Tran Thi Cam Hang;VO LAM THANH  TUNG;0;0;0;2;0;0;0;0;0;2;2;Sign Maker Checked Marquette;South 20;Mekong Delta 2;;;100%_LME_S20 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1233;2302500;250000;0;514800;0;0;3067300;bang hieu hiflex 1 mat ngoai troi;Larue;15/01/2026;66354947;New Signage Request;NGUYEN TRONG NHAN (TG);PHUC THINH [ANH THAO];Sales Rep Submitted;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;DUONG CHI CUONG;NGUYEN TRONG NHAN (TG);1;0;0;0;0;0;0;0;0;1;1;Sales Rep Submitted;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1234;10028500;250000;0;3231000;0;0;13509500;hop den hiflex 1 mat ngoai troi day du, hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;66509273;New Signage Request;VO LAM THANH  TUNG;Quan Vuon Dau;Sign Maker Checked Marquette;Standard;Hoa Thủy Ngân;Tran Thi Cam Hang;VO LAM THANH  TUNG;0;0;0;2;0;0;0;0;0;2;2;Sign Maker Checked Marquette;South 20;Mekong Delta 2;;;100%_LME_S20 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1235;2698000;250000;0;1152000;0;0;4100000;hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;66504145;New Signage Request;VO LAM THANH  TUNG;VAN HOA;Sign Maker Checked Marquette;Standard;Hoa Thủy Ngân;Tran Thi Cam Hang;VO LAM THANH  TUNG;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 20;Mekong Delta 2;;;100%_LME_S20 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1236;1842000;250000;0;397800;0;0;2489800;bang hieu hiflex 1 mat ngoai troi;Larue;15/01/2026;66305345;New Signage Request;NGUYEN TRONG NHAN (TG);KHANH TOAN;Sales Rep Submitted;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;DUONG CHI CUONG;NGUYEN TRONG NHAN (TG);1;0;0;0;0;0;0;0;0;1;1;Sales Rep Submitted;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1237;3926000;250000;0;1856000;0;0;6032000;bang hieu hiflex 1 mat ngoai troi, hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;66506114;New Signage Request;VO LAM THANH  TUNG;TH CO SAU;Sign Maker Checked Marquette;Standard;Hoa Thủy Ngân;Tran Thi Cam Hang;VO LAM THANH  TUNG;1;0;0;1;0;0;0;0;0;2;2;Sign Maker Checked Marquette;South 20;Mekong Delta 2;;;100%_LME_S20 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1238;2698000;250000;0;306000;0;0;3254000;hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;66558444;New Signage Request;VO LAM THANH  TUNG;HAI DANG;Sign Maker Checked Marquette;Standard;Hoa Thủy Ngân;Tran Thi Cam Hang;VO LAM THANH  TUNG;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 20;Mekong Delta 2;;;100%_LME_S20 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1239;2698000;250000;0;1152000;0;0;4100000;hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;66509889;New Signage Request;VO LAM THANH  TUNG;MY TIEN;Sign Maker Checked Marquette;Standard;Hoa Thủy Ngân;Tran Thi Cam Hang;VO LAM THANH  TUNG;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 20;Mekong Delta 2;;;100%_LME_S20 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1240;4171600;250000;0;466500;0;0;4888100;bang hieu hiflex 1 mat ngoai troi, hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;67104352;New Signage Request;PHAN THI KHA LY;AN BINH;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;NGUYEN TIEN NHANH;PHAN THI KHA LY;1;0;0;1;0;0;0;0;0;2;2;Sign Maker Checked Marquette;South 8;Mekong Delta 1;;;100%_LME_S8-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1241;1842000;250000;0;397800;0;0;2489800;bang hieu hiflex 1 mat ngoai troi;Larue;15/01/2026;67101337;New Signage Request;PHAN THI KHA LY;HUNG LOAN;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;NGUYEN TIEN NHANH;PHAN THI KHA LY;1;0;0;0;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 8;Mekong Delta 1;;;100%_LME_S8-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1242;2698000;250000;0;0;0;0;2948000;hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;67104474;New Signage Request;PHAN THI KHA LY;MINH PHUONG;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;NGUYEN TIEN NHANH;PHAN THI KHA LY;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 8;Mekong Delta 1;;;100%_LME_S8-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1243;4540000;250000;0;397800;0;0;5187800;bang hieu hiflex 1 mat ngoai troi, hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;67153349;New Signage Request;PHAN THI KHA LY;THIEN LUYEN;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;NGUYEN TIEN NHANH;PHAN THI KHA LY;1;0;0;1;0;0;0;0;0;2;2;Sign Maker Checked Marquette;South 8;Mekong Delta 1;;;100%_LME_S8-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1244;921000;250000;0;218400;0;0;1389400;bang hieu hiflex 1 mat ngoai troi;Larue;15/01/2026;67151389;New Signage Request;PHAN THI KHA LY;TRIEU VU;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;NGUYEN TIEN NHANH;PHAN THI KHA LY;1;0;0;0;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 8;Mekong Delta 1;;;100%_LME_S8-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1245;2698000;250000;0;0;0;0;2948000;hop den hiflex 2 mat ngoai troi day du;Larue;15/01/2026;67150204;New Signage Request;PHAN THI KHA LY;Anh Trung;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;NGUYEN TIEN NHANH;PHAN THI KHA LY;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 8;Mekong Delta 1;;;100%_LME_S8-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1246;1535000;250000;0;210000;0;0;1995000;bang hieu hiflex 1 mat ngoai troi;Larue;16/01/2026;69210476;New Signage Request;PHAM NGOC SU;Nga Lanh;Sales Supervisor Verified;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Huynh Van Phat;PHAM NGOC SU;1;0;0;0;0;0;0;0;0;1;1;Sales Supervisor Verified;Quang Nam 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
1247;2698000;0;0;751500;0;0;3449500;hop den hiflex 2 mat ngoai troi day du;Larue;16/01/2026;69227004;New Signage Request;PHAM NGOC SU;TOAN TRAN;Sales Supervisor Verified;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Huynh Van Phat;PHAM NGOC SU;0;0;0;1;0;0;0;0;0;1;1;Sales Supervisor Verified;Quang Nam 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
1248;1535000;250000;0;210000;0;0;1995000;bang hieu hiflex 1 mat ngoai troi;Larue;16/01/2026;69225325;New Signage Request;PHAM NGOC SU;CO NHI;Sales Supervisor Verified;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Huynh Van Phat;PHAM NGOC SU;1;0;0;0;0;0;0;0;0;1;1;Sales Supervisor Verified;Quang Nam 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
1249;0;250000;0;1145000;0;0;1395000;;Bivina;16/01/2026;67953484;New Signage Request;Nguyen Thanh Chi;TH THOA;Sales Supervisor Verified;Standard;Công ty TNHH Quảng Cáo Hoàng Vinh;Le Dinh Thao;Nguyen Thanh Chi;0;0;0;0;0;1;0;0;0;1;1;Sales Supervisor Verified;Central 28;Central Coast South;;;100%_LME_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
1250;2698000;250000;0;375000;0;0;3323000;hop den hiflex 2 mat ngoai troi day du;Bia Viet;16/01/2026;68603268;New Signage Request;Lam Thanh Long;A vien;Sales Admin Full Checked;Standard;CTY TNHH Thương mại Quảng cáo SNS;HUYNH LONG MINH;Lam Thanh Long;0;0;0;1;0;0;0;0;0;1;1;Sales Admin Full Checked;Central 15;Central Coast South;;;100%_LME 2026_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
1251;0;250000;0;2083900;0;0;2333900;;Bivina;16/01/2026;67972116;New Signage Request;Nguyen Thanh Chi;PHUOC NGA;Sales Supervisor Verified;Standard;Công ty TNHH Quảng Cáo Hoàng Vinh;Le Dinh Thao;Nguyen Thanh Chi;0;0;0;0;0;1;0;0;0;1;1;Sales Supervisor Verified;Central 28;Central Coast South;;;100%_LME_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
